"visit_date","utm_source","utm_medium","utm_campaign","visitors_count","total_cost","leads_count","purchases_count","revenue"
2023-06-25,admitad,cpa,admitad,79,0,1,1,134100
2023-06-01,yandex,cpc,prof-frontend,96,57138,6,1,23000
2023-06-01,vk,cpc,base-python,83,2537,4,1,23000
2023-06-01,google,organic,,6713,0,0,0,0
2023-06-01,organic,organic,,2040,0,0,0,0
2023-06-01,yandex,cpc,freemium,130,21654,5,0,0
2023-06-01,vk,cpc,freemium-frontend,126,3160,7,0,0
2023-06-01,admitad,cpa,admitad,100,0,0,0,0
2023-06-01,vk,cpc,prof-python,97,2028,2,0,0
2023-06-01,vk,cpc,prof-java,82,3115,2,0,0
2023-06-01,yandex,cpc,prof-python,82,33026,3,0,0
2023-06-01,vk,cpc,prof-data-analytics,76,1072,0,0,0
2023-06-01,vk,cpc,freemium-java,72,487,1,0,0
2023-06-01,vk,cpc,freemium-python,66,980,0,0,0
2023-06-01,yandex,cpc,prof-java,61,29490,1,0,0
2023-06-01,bing.com,organic,,59,0,0,0,0
2023-06-01,yandex,cpc,base-frontend,54,18061,4,0,0
2023-06-01,telegram,cpp,base-python,44,0,0,0,0
2023-06-01,telegram,cpp,base-java,38,0,0,0,0
2023-06-01,yandex,cpc,base-python,37,12524,4,0,0
2023-06-01,vk,cpc,prof-frontend,30,0,0,0,0
2023-06-01,yandex,cpc,base-java,26,19252,2,0,0
2023-06-01,yandex,cpc,prof-professions-brand,24,4818,1,0,0
2023-06-01,yandex,cpc,prof-data-analytics,17,10086,0,0,0
2023-06-01,yandex,cpc,prof-professions-retarget,15,1714,0,0,0
2023-06-01,tproger,cpc,dod-frontend,11,0,0,0,0
2023-06-01,vk,cpm,prof-data-analytics,11,385,0,0,0
2023-06-01,vk-senler,cpc,freemium,10,0,0,0,0
2023-06-01,yandex,cpc,dod-frontend,10,2871,0,0,0
2023-06-01,zen,social,hexlet-blog,9,0,0,0,0
2023-06-01,zen,social,prof-frontend,8,0,0,0,0
2023-06-01,yandex,cpc,dod-professions,7,0,0,0,0
2023-06-01,yandex,cpc,dod-java,6,2906,0,0,0
2023-06-01,yandex,cpc,dod-php,6,5964,1,0,0
2023-06-01,telegram,cpp,base-frontend,5,0,0,0,0
2023-06-01,telegram,social,course_completed,5,0,0,0,0
2023-06-01,yandex,cpc,dod-python-java,5,0,0,0,0
2023-06-01,telegram,cpp,dod-php,4,0,0,0,0
2023-06-01,vk,social,all-courses,4,0,0,0,0
2023-06-01,yandex,cpc,base-professions-retarget,4,151,0,0,0
2023-06-01,zen,social,prof-backend,4,0,0,0,0
2023-06-01,google,cpc,frontend,3,0,0,0,0
2023-06-01,telegram,cpp,dod-java,3,0,0,0,0
2023-06-01,vk,cpp,dod-php,3,0,0,0,0
2023-06-01,yandex.com,organic,,3,0,0,0,0
2023-06-01,twitter,social,hexlet-blog,2,0,0,0,0
2023-06-01,vk,cpp,intensive-python,2,0,0,0,0
2023-06-01,vk,social,hexlet-blog,2,0,0,0,0
2023-06-01,Yandex,cpc,"03997128",1,0,0,0,0
2023-06-01,Yandex,cpm,"01097402",1,0,0,0,0
2023-06-01,admitad,cpa,"442763",1,0,0,0,0
2023-06-01,dzen,social,dzen_post,1,0,0,0,0
2023-06-01,go.mail.ru,organic,,1,0,0,0,0
2023-06-01,telegram,cpm,base_java,1,0,0,0,0
2023-06-01,telegram,cpm,java,1,0,0,0,0
2023-06-01,telegram,cpp,intensive-python,1,0,0,0,0
2023-06-01,telegram,cpp,prof-php,1,0,0,0,0
2023-06-01,telegram,cpp,prof-python,1,0,1,0,0
2023-06-01,telegram,social,mdtrue*studenty-mnogih-onlayn-kursov-p,1,0,0,0,0
2023-06-01,telegram,social,promo,1,0,0,0,0
2023-06-01,telegram,social,webinars,1,0,0,0,0
2023-06-01,telegram.me,social,neobhodimyy-minimum-linux-dlya-produktivn,1,0,0,0,0
2023-06-01,telegram.me,social,voshozhdenie-po-beskonechnoy-lestnitse-abst,1,0,0,0,0
2023-06-01,twitter,social,devushki_v_it,1,0,0,0,0
2023-06-01,twitter,social,promo,1,0,0,0,0
2023-06-01,twitter.com,social,buffer,1,0,0,0,0
2023-06-01,vc,cpp,dod-php,1,0,0,0,0
2023-06-01,vk,social,course_completed,1,0,0,0,0
2023-06-01,vk,social,general,1,0,0,0,0
2023-06-01,vk,social,hexlet,1,0,0,0,0
2023-06-01,vk,social,hexlet.io/my,1,0,0,0,0
2023-06-01,vk-senler,cpc,base-frontend,1,0,0,0,0
2023-06-01,vkontakte,social,button-vk,1,0,0,0,0
2023-06-02,google,organic,,5608,0,0,0,0
2023-06-02,organic,organic,,1865,0,0,0,0
2023-06-02,vk,cpc,prof-python,242,2032,0,0,0
2023-06-02,vk,cpc,prof-java,218,2783,0,0,0
2023-06-02,vk,cpc,freemium-frontend,211,2538,0,0,0
2023-06-02,vk,cpc,prof-data-analytics,178,4060,0,0,0
2023-06-02,vk,cpc,freemium-java,164,2536,0,0,0
2023-06-02,vk,cpc,freemium-python,147,1739,0,0,0
2023-06-02,vk,cpc,base-python,134,2536,0,0,0
2023-06-02,vk,cpc,prof-frontend,120,0,0,0,0
2023-06-02,admitad,cpa,admitad,76,0,0,0,0
2023-06-02,tproger,cpc,dod-frontend,55,0,0,0,0
2023-06-02,bing.com,organic,,49,0,0,0,0
2023-06-02,telegram,cpp,base-java,27,0,0,0,0
2023-06-02,vk,cpm,prof-data-analytics,15,0,0,0,0
2023-06-02,vk-senler,cpc,freemium,15,0,0,0,0
2023-06-02,telegram,cpp,base-python,13,0,0,0,0
2023-06-02,telegram,cpp,dod-java,13,0,1,0,0
2023-06-02,telegram,cpp,dod-php,9,0,0,0,0
2023-06-02,yandex.com,organic,,6,0,0,0,0
2023-06-02,zen,social,hexlet-blog,6,0,0,0,0
2023-06-02,telegram,cpp,prof-frontend,4,0,1,0,0
2023-06-02,vk,cpm,prof-frontend,4,0,0,0,0
2023-06-02,vk,social,hexlet-blog,4,0,0,0,0
2023-06-02,baidu.com,organic,,3,0,0,0,0
2023-06-02,vk,social,all-courses,3,0,0,0,0
2023-06-02,zen,social,prof-frontend,3,0,0,0,0
2023-06-02,zen,social,promo,3,0,0,0,0
2023-06-02,telegram,cpp,base-frontend,2,0,0,0,0
2023-06-02,telegram,social,course_completed,2,0,0,0,0
2023-06-02,telegram,social,hexlet-blog,2,0,0,0,0
2023-06-02,twitter,social,devushki_v_it,2,0,0,0,0
2023-06-02,vk,cpp,dod-php,2,0,0,0,0
2023-06-02,botmother,tg,frontend,1,0,0,0,0
2023-06-02,dzen,social,dzen_post,1,0,0,0,0
2023-06-02,facebook,cpm,freemium-en,1,0,0,0,0
2023-06-02,facebook,social,learn-to-program-at-30,1,0,0,0,0
2023-06-02,instagram,social,hexlet-blog,1,0,0,0,0
2023-06-02,mytarget,cpc,retarget,1,0,0,0,0
2023-06-02,partners,cpc,prof-python,1,0,0,0,0
2023-06-02,telegram,cpm,base_java,1,0,0,0,0
2023-06-02,telegram,cpp,dod-professions,1,0,0,0,0
2023-06-02,telegram,cpp,prof-python,1,0,0,0,0
2023-06-02,telegram,social,kak_gumanitariyu_popast-v_it,1,0,0,0,0
2023-06-02,telegram,social,promo,1,0,0,0,0
2023-06-02,telegram,social,,1,0,0,0,0
2023-06-02,tg,social,newdirections,1,0,0,0,0
2023-06-02,twitter,social,my-to--chto-my-skrollim-kak-programmistu,1,0,0,0,0
2023-06-02,vc,cpp,dod-php,1,0,0,0,0
2023-06-02,vk,cpc,freemium,1,0,0,0,0
2023-06-02,vk,cpc,prof-qa,1,0,0,0,0
2023-06-02,vk,cpp,base-frontend,1,0,0,0,0
2023-06-02,vk,social,base-python,1,0,0,0,0
2023-06-02,vk,social,dod-php,1,0,0,0,0
2023-06-02,vk,social,general,1,0,0,0,0
2023-06-02,yandex-direct,cpc,"34668848",1,0,0,0,0
2023-06-02,yandex-direct,cpm,"00788899",1,0,0,0,0
2023-06-03,google,organic,,3607,0,0,0,0
2023-06-03,organic,organic,,1381,0,0,0,0
2023-06-03,vk,cpc,freemium-frontend,215,2539,0,0,0
2023-06-03,tproger,cpc,dod-frontend,207,0,0,0,0
2023-06-03,vk,cpc,prof-python,204,2023,0,0,0
2023-06-03,vk,cpc,prof-java,199,2774,0,0,0
2023-06-03,vk,cpc,prof-data-analytics,172,3974,0,0,0
2023-06-03,vk,cpc,freemium-java,150,2656,0,0,0
2023-06-03,vk,cpc,freemium-python,122,1390,0,0,0
2023-06-03,vk,cpc,prof-frontend,122,0,0,0,0
2023-06-03,vk,cpc,base-python,101,2997,0,0,0
2023-06-03,admitad,cpa,admitad,61,0,0,0,0
2023-06-03,bing.com,organic,,31,0,0,0,0
2023-06-03,vk-senler,cpc,freemium,21,0,0,0,0
2023-06-03,telegram,cpp,base-python,16,0,0,0,0
2023-06-03,vk,cpm,prof-data-analytics,12,0,0,0,0
2023-06-03,zen,social,promo,9,0,0,0,0
2023-06-03,telegram,cpp,base-frontend,7,0,0,0,0
2023-06-03,baidu.com,organic,,5,0,0,0,0
2023-06-03,telegram,cpp,base-java,3,0,0,0,0
2023-06-03,telegram,cpp,prof-frontend,3,0,0,0,0
2023-06-03,telegram,social,course_completed,3,0,0,0,0
2023-06-03,vk,cpm,prof-frontend,3,0,0,0,0
2023-06-03,vk,cpp,dod-php,3,0,0,0,0
2023-06-03,vk,social,all-courses,3,0,0,0,0
2023-06-03,yandex.com,organic,,3,0,0,0,0
2023-06-03,google,cpc,frontend,2,0,0,0,0
2023-06-03,telegram,social,hexlet-blog,2,0,0,0,0
2023-06-03,vk,social,hexlet-blog,2,0,0,0,0
2023-06-03,Yandex,cpc,"02284027",1,0,0,0,0
2023-06-03,Yandex,cpc,"59988739",1,0,0,0,0
2023-06-03,Yandex,cpm,"94599791",1,0,0,0,0
2023-06-03,admitad,cpa,"442763",1,0,0,0,0
2023-06-03,dzen,social,dzen_post,1,0,0,0,0
2023-06-03,facebook,cpm,freemium-en,1,0,0,0,0
2023-06-03,telegram,cpp,dod-java,1,0,0,0,0
2023-06-03,telegram,cpp,prof-java,1,0,0,0,0
2023-06-03,telegram,cpp,prof-python,1,0,0,0,0
2023-06-03,telegram,social,base-java,1,0,0,0,0
2023-06-03,telegram,social,webinars,1,0,0,0,0
2023-06-03,telegram Этот курс побеждён! 💪💪💪 Было круто! 🚀,social,course_completed,1,0,0,0,0
2023-06-03,twitter,social,course_completed,1,0,0,0,0
2023-06-03,twitter,social,hexlet-blog,1,0,0,0,0
2023-06-03,vc,cpp,dod-frontend,1,0,0,0,0
2023-06-03,vc,cpp,dod-php,1,0,0,0,0
2023-06-03,vk,cpm,java,1,0,0,0,0
2023-06-03,vk,social,base-frontend,1,0,0,0,0
2023-06-03,vk,social,base-python,1,0,0,0,0
2023-06-03,vk,social,course_completed,1,0,0,0,0
2023-06-03,vk,social,prof-python,1,0,0,0,0
2023-06-03,vk,social,promo,1,0,0,0,0
2023-06-03,yandex-direct,cpc,"16645437",1,0,0,0,0
2023-06-03,zen,social,all-courses,1,0,0,0,0
2023-06-04,google,organic,,1032,0,0,0,0
2023-06-04,organic,organic,,951,0,0,0,0
2023-06-04,vk,cpc,freemium-frontend,228,2538,0,0,0
2023-06-04,vk,cpc,prof-python,215,2032,0,0,0
2023-06-04,vk,cpc,prof-java,189,1627,0,0,0
2023-06-04,tproger,cpc,dod-frontend,157,0,0,0,0
2023-06-04,vk,cpc,freemium-java,150,1566,0,0,0
2023-06-04,vk,cpc,base-python,145,2537,0,0,0
2023-06-04,vk,cpc,prof-data-analytics,133,3740,0,0,0
2023-06-04,vk,cpc,freemium-python,131,1305,0,0,0
2023-06-04,vk,cpc,prof-frontend,113,0,0,0,0
2023-06-04,telegram,cpp,base-python,53,0,0,0,0
2023-06-04,admitad,cpa,admitad,49,0,1,0,0
2023-06-04,bing.com,organic,,38,0,0,0,0
2023-06-04,vk,cpm,prof-data-analytics,24,701,0,0,0
2023-06-04,vk-senler,cpc,freemium,15,0,0,0,0
2023-06-04,telegram,cpp,base-frontend,12,0,0,0,0
2023-06-04,telegram,cpp,base-java,12,0,0,0,0
2023-06-04,vk,cpm,prof-frontend,11,0,0,0,0
2023-06-04,baidu.com,organic,,5,0,0,0,0
2023-06-04,telegram,social,hexlet-blog,4,0,0,0,0
2023-06-04,vk,social,hexlet-blog,4,0,0,0,0
2023-06-04,telegram,cpp,prof-python,3,0,0,0,0
2023-06-04,vk,cpp,dod-php,3,0,1,0,0
2023-06-04,vk,social,all-courses,3,0,0,0,0
2023-06-04,vk,social,general,3,0,0,0,0
2023-06-04,twitter,social,hexlet-blog,2,0,0,0,0
2023-06-04,Yandex,cpc,"55670133",1,0,0,0,0
2023-06-04,admitad,cpc,"183258",1,0,0,0,0
2023-06-04,admitad,cpc,"442763",1,0,0,0,0
2023-06-04,dzen,social,dzen_post,1,0,0,0,0
2023-06-04,instagram,social,base-php,1,0,0,0,0
2023-06-04,instagram,social,prof-php,1,0,0,0,0
2023-06-04,telegram,cpm,base_java,1,0,0,0,0
2023-06-04,telegram,cpp,dod-java,1,0,0,0,0
2023-06-04,telegram,cpp,intensive-python,1,0,0,0,0
2023-06-04,telegram,cpp,prof-frontend,1,0,0,0,0
2023-06-04,telegram,cpp,prof-java,1,0,0,0,0
2023-06-04,telegram,social,mdtruena-hekslete-poyavilsya-esche-odin-no,1,0,0,0,0
2023-06-04,telegram,social,promo,1,0,0,0,0
2023-06-04,telegram,social,special,1,0,0,0,0
2023-06-04,telegram.me,social,kogda-to-ya-poobeschal-napisat-prodolzhenie,1,0,0,0,0
2023-06-04,telegram.me,social,kognitivnye-iskazheniya-v-programmirovanii,1,0,0,0,0
2023-06-04,telegram.me,social,pochemu-funktsiya-vozvraschaet-rezultat--p,1,0,0,0,0
2023-06-04,telegram.me,social,vsyo--chto-nuzhno-znat--chtoby-spat-kachest,1,0,0,0,0
2023-06-04,twitter,social,promo,1,0,0,0,0
2023-06-04,twitter.com,social,svezhiy-vzglyad-na-prohozhdenie-proektov-ot,1,0,0,0,0
2023-06-04,vk,cpc,freemium,1,0,0,0,0
2023-06-04,vk,cpc,php,1,0,0,0,0
2023-06-04,vk,social,course_completed,1,0,0,0,0
2023-06-04,vk,social,prof-data-analytics,1,0,0,0,0
2023-06-04,vk,social,prof-python,1,0,0,0,0
2023-06-04,vk,social,prof-qa,1,0,0,0,0
2023-06-04,zen,social,promo,1,0,0,0,0
2023-06-05,google,organic,,6267,0,0,0,0
2023-06-05,organic,organic,,1220,0,0,0,0
2023-06-05,vk,cpc,freemium-frontend,196,2538,0,0,0
2023-06-05,vk,cpc,prof-java,192,2022,0,0,0
2023-06-05,vk,cpc,prof-python,185,5077,0,0,0
2023-06-05,vk,cpc,prof-data-analytics,154,3048,0,0,0
2023-06-05,vk,cpc,freemium-python,140,1118,0,0,0
2023-06-05,vk,cpc,freemium-java,139,397,0,0,0
2023-06-05,vk,cpc,base-python,124,1980,0,0,0
2023-06-05,vk,cpc,prof-frontend,110,0,0,0,0
2023-06-05,admitad,cpa,admitad,61,0,0,0,0
2023-06-05,bing.com,organic,,60,0,0,0,0
2023-06-05,tproger,cpc,dod-frontend,49,0,0,0,0
2023-06-05,telegram,cpp,base-python,40,0,0,0,0
2023-06-05,telegram,cpp,base-frontend,33,0,0,0,0
2023-06-05,vk,cpm,prof-data-analytics,24,761,0,0,0
2023-06-05,telegram,cpp,base-java,20,0,0,0,0
2023-06-05,vk-senler,cpc,dod-php,13,0,0,0,0
2023-06-05,vk-senler,cpc,freemium,11,0,0,0,0
2023-06-05,telegram,social,hexlet-blog,6,0,0,0,0
2023-06-05,telegram,cpp,dod-java,5,0,0,0,0
2023-06-05,telegram,cpp,prof-java,5,0,0,0,0
2023-06-05,vk,cpp,dod-php,5,0,1,0,0
2023-06-05,vk,social,base-java,5,0,0,0,0
2023-06-05,telegram,cpp,prof-python,4,0,0,0,0
2023-06-05,vk,social,all-courses,4,0,0,0,0
2023-06-05,vk,social,base-python,4,0,0,0,0
2023-06-05,vk,social,hexlet-blog,4,0,0,0,0
2023-06-05,telegram,social,course_completed,3,0,0,0,0
2023-06-05,vk,cpm,prof-frontend,3,0,0,0,0
2023-06-05,yandex.com,organic,,3,0,0,0,0
2023-06-05,telegram,cpp,prof-frontend,2,0,0,0,0
2023-06-05,vc,cpp,dod-frontend,2,0,0,0,0
2023-06-05,vk,social,dod-php,2,0,0,0,0
2023-06-05,zen,social,hexlet-blog,2,0,0,0,0
2023-06-05,Yandex,cpc,"16951197",1,0,0,0,0
2023-06-05,Yandex,cpc,"67652027",1,0,0,0,0
2023-06-05,admitad,cpc,"442763",1,0,0,0,0
2023-06-05,baidu.com,organic,,1,0,0,0,0
2023-06-05,facebook,cpc,frontend,1,0,0,0,0
2023-06-05,google,cpc,frontend,1,0,0,0,0
2023-06-05,instagram,social,prof-data-analyst,1,0,0,0,0
2023-06-05,mytarget,cpc,retarget,1,0,0,0,0
2023-06-05,podcast,social,unpack,1,0,0,0,0
2023-06-05,search.ukr.net,organic,,1,0,0,0,0
2023-06-05,telegram,cpm,base,1,0,0,0,0
2023-06-05,telegram,cpm,frontend,1,0,0,0,0
2023-06-05,telegram,social,kak_gumanitariyu_popast-v_it,1,0,0,0,0
2023-06-05,telegram.me,social,kak-rabotaet-npm-install-i-npm-update-v,1,0,0,0,0
2023-06-05,telegram.me,social,kogda-to-ya-poobeschal-napisat-prodolzhenie,1,0,0,0,0
2023-06-05,twitter,social,promo,1,0,0,0,0
2023-06-05,vc,cpp,dod-php,1,0,0,0,0
2023-06-05,vk,cpm,base,1,0,0,0,0
2023-06-05,vk,cpp,dod-frontend,1,0,0,0,0
2023-06-05,vk,social,base-frontend,1,0,0,0,0
2023-06-05,vk,social,dod-java,1,0,0,0,0
2023-06-05,vk,social,dod-professions,1,0,0,0,0
2023-06-05,vk,social,general,1,0,0,0,0
2023-06-05,vk,social,planiruy-uchebu--fokusiruysya-na-protsesse,1,0,0,0,0
2023-06-05,vk,social,prof-data-analyst,1,0,0,0,0
2023-06-05,vk,social,prof-frontend,1,0,0,0,0
2023-06-05,vk-senler,cpc,dod-professions,1,0,0,0,0
2023-06-05,yandex-direct,cpc,"08062768",1,0,0,0,0
2023-06-06,google,organic,,6454,0,0,0,0
2023-06-06,organic,organic,,1466,0,0,0,0
2023-06-06,vk,cpc,prof-python,188,5078,0,0,0
2023-06-06,vk,cpc,freemium-frontend,179,3348,0,0,0
2023-06-06,vk,cpc,prof-java,159,1137,0,0,0
2023-06-06,vk,cpc,freemium-java,140,1916,0,0,0
2023-06-06,vk,cpc,prof-data-analytics,135,3044,0,0,0
2023-06-06,vk,cpc,base-python,121,3301,0,0,0
2023-06-06,vk,cpc,prof-frontend,111,0,0,0,0
2023-06-06,vk,cpc,freemium-python,107,1854,0,0,0
2023-06-06,telegram,cpp,base-frontend,55,0,0,0,0
2023-06-06,admitad,cpa,admitad,53,0,0,0,0
2023-06-06,bing.com,organic,,45,0,0,0,0
2023-06-06,telegram,cpp,base-python,30,0,0,0,0
2023-06-06,vk-senler,cpc,freemium,22,0,0,0,0
2023-06-06,telegram,cpp,base-java,15,0,0,0,0
2023-06-06,vk,cpm,prof-data-analytics,14,759,0,0,0
2023-06-06,tproger,cpc,dod-frontend,8,0,0,0,0
2023-06-06,vk,cpp,base-frontend,7,0,0,0,0
2023-06-06,telegram,social,course_completed,6,0,0,0,0
2023-06-06,baidu.com,organic,,5,0,0,0,0
2023-06-06,vk,cpp,dod-php,5,0,0,0,0
2023-06-06,vk,social,base-java,5,0,0,0,0
2023-06-06,telegram,cpp,dod-java,4,0,0,0,0
2023-06-06,telegram,cpp,prof-python,4,0,0,0,0
2023-06-06,vk,social,general,4,0,0,0,0
2023-06-06,yandex.com,organic,,4,0,0,0,0
2023-06-06,telegram,cpp,prof-java,3,0,0,0,0
2023-06-06,vk,cpc,freemium,3,0,0,0,0
2023-06-06,vk,social,all-courses,3,0,0,0,0
2023-06-06,vk,social,prof-frontend,3,0,0,0,0
2023-06-06,google,cpc,frontend,2,0,0,0,0
2023-06-06,telegram,cpp,prof-frontend,2,0,0,0,0
2023-06-06,vc,cpp,dod-frontend,2,0,1,0,0
2023-06-06,vk,social,base-python,2,0,0,0,0
2023-06-06,vk,social,dod-php,2,0,0,0,0
2023-06-06,admitad,cpc,"183258",1,0,0,0,0
2023-06-06,go.mail.ru,organic,,1,0,0,0,0
2023-06-06,instagram,social,all-courses,1,0,0,0,0
2023-06-06,slack,social,base_alg,1,0,0,0,0
2023-06-06,telegram,cpm,python,1,0,0,0,0
2023-06-06,telegram,cpp,base-php,1,0,0,0,0
2023-06-06,telegram,cpp,dod-professions,1,0,0,0,0
2023-06-06,telegram,cpp,prof-data-analytics,1,0,0,0,0
2023-06-06,telegram,social,hexlet-blog,1,0,0,0,0
2023-06-06,telegram.me,social,"7-tipichnyh-oshibok-imenovaniya-peremennyh",1,0,0,0,0
2023-06-06,twitter,social,course_completed,1,0,0,0,0
2023-06-06,twitter,social,hexlet-blog,1,0,0,0,0
2023-06-06,vk,cpc,prof-qa,1,0,0,0,0
2023-06-06,vk,cpc,python,1,0,0,0,0
2023-06-06,vk,social,dod-frontend,1,0,0,0,0
2023-06-06,vk,social,dod-java,1,0,0,0,0
2023-06-06,vk,social,dod-professions,1,0,0,0,0
2023-06-06,vk,social,hexlet-blog,1,0,0,0,0
2023-06-06,vk,social,hexlet.io/my,1,0,0,0,0
2023-06-06,vk,social,kak-dzhunu-napisat-soprovoditelnoe-pis,1,0,0,0,0
2023-06-06,vk,social,prof-rails,1,0,0,0,0
2023-06-06,vk,social,reshenie-zadach--horoshiy-sposob-zakrepit,1,0,0,0,0
2023-06-06,vk-senler,cpc,dod-php,1,0,0,0,0
2023-06-06,vk-senler,cpc,dod-professions,1,0,0,0,0
2023-06-06,vk.com,social,na-hekslete-poyavilas-novaya-professiya-v,1,0,0,0,0
2023-06-06,yandex-direct,cpc,"68583881",1,0,0,0,0
2023-06-06,zen,social,hexlet-blog,1,0,0,0,0
2023-06-07,organic,organic,,1271,0,0,0,0
2023-06-07,google,organic,,1054,0,0,0,0
2023-06-07,vk,cpc,prof-python,193,5079,0,0,0
2023-06-07,vk,cpc,freemium-frontend,173,2535,0,0,0
2023-06-07,vk,cpc,prof-java,166,1126,0,0,0
2023-06-07,vk,cpc,freemium-java,113,2532,0,0,0
2023-06-07,vk,cpc,freemium-python,112,2916,0,0,0
2023-06-07,vk,cpc,prof-data-analytics,110,3048,0,0,0
2023-06-07,vk,cpc,base-python,107,2516,0,0,0
2023-06-07,vk,cpc,prof-frontend,94,0,0,0,0
2023-06-07,admitad,cpa,admitad,78,0,0,0,0
2023-06-07,bing.com,organic,,66,0,0,0,0
2023-06-07,telegram,cpp,base-frontend,40,0,0,0,0
2023-06-07,vk-senler,cpc,freemium,25,0,0,0,0
2023-06-07,telegram,cpp,base-python,17,0,0,0,0
2023-06-07,vk,cpm,prof-data-analytics,13,762,0,0,0
2023-06-07,vk,cpp,base-frontend,10,0,0,0,0
2023-06-07,telegram,cpp,dod-java,9,0,1,0,0
2023-06-07,telegram,cpp,prof-java,9,0,1,0,0
2023-06-07,tproger,cpc,dod-frontend,9,0,0,0,0
2023-06-07,vk,social,base-python,9,0,0,0,0
2023-06-07,yandex.com,organic,,6,0,0,0,0
2023-06-07,telegram,cpp,base-java,5,0,0,0,0
2023-06-07,telegram,cpp,prof-python,5,0,1,0,0
2023-06-07,vk,social,base-java,4,0,1,0,0
2023-06-07,vk,social,prof-python,4,0,0,0,0
2023-06-07,vk,social,general,3,0,0,0,0
2023-06-07,vk,social,hexlet-blog,3,0,0,0,0
2023-06-07,baidu.com,organic,,2,0,0,0,0
2023-06-07,telegram,social,course_completed,2,0,0,0,0
2023-06-07,telegram,social,promo,2,0,0,0,0
2023-06-07,vk,social,all-courses,2,0,0,0,0
2023-06-07,vk,social,prof-frontend,2,0,0,0,0
2023-06-07,admitad,cpc,"442763",1,0,0,0,0
2023-06-07,botmother,tg,frontend,1,0,0,0,0
2023-06-07,facebook,cpc,python,1,0,0,0,0
2023-06-07,facebook,social,course_completed,1,0,0,0,0
2023-06-07,instagram,social,hexlet-blog,1,0,0,0,0
2023-06-07,instagram,social,prof-python,1,0,0,0,0
2023-06-07,instagram,social,taplink,1,0,0,0,0
2023-06-07,public,social,open_lectures23,1,0,0,0,0
2023-06-07,telegram,cpm,java,1,0,0,0,0
2023-06-07,telegram,cpp,dod-frontend,1,0,0,0,0
2023-06-07,telegram,cpp,prof-frontend,1,0,0,0,0
2023-06-07,telegram,social,base-python,1,0,0,0,0
2023-06-07,telegram,social,glavnye-instrumenty--servisy-i-podhody,1,0,0,0,0
2023-06-07,telegram,social,hexlet-blog,1,0,0,0,0
2023-06-07,telegram,social,webinars,1,0,0,0,0
2023-06-07,telegram,social,,1,0,0,0,0
2023-06-07,twitter,social,hexlet-blog,1,0,0,0,0
2023-06-07,twitter,social,promo,1,0,0,0,0
2023-06-07,vk,cpc,base,1,0,0,0,0
2023-06-07,vk,cpc,frontend,1,0,0,0,0
2023-06-07,vk,cpc,prof-qa,1,0,0,0,0
2023-06-07,vk,cpm,prof-frontend,1,0,0,0,0
2023-06-07,vk,social,base-frontend,1,0,0,0,0
2023-06-07,vk,social,prof-data-analytics,1,0,0,0,0
2023-06-07,vk,social,promo,1,0,0,0,0
2023-06-07,vk,social,reshenie-zadach--horoshiy-sposob-zakrepit,1,0,0,0,0
2023-06-07,vk-senler,cpc,dod-frontend,1,0,0,0,0
2023-06-07,yandex-direct,cpc,"51752512",1,0,0,0,0
2023-06-07,zen,social,hexlet-blog,1,0,0,0,0
2023-06-07,zen,social,prof-frontend,1,0,0,0,0
2023-06-08,google,organic,,6169,0,0,0,0
2023-06-08,organic,organic,,1946,0,0,0,0
2023-06-08,vk,cpc,freemium-frontend,197,2575,0,0,0
2023-06-08,vk,cpc,prof-python,194,5076,0,0,0
2023-06-08,vk,cpc,prof-java,172,1594,0,0,0
2023-06-08,vk,cpc,prof-data-analytics,135,3013,0,0,0
2023-06-08,vk,cpc,freemium-java,124,2531,0,0,0
2023-06-08,vk,cpc,prof-frontend,117,592,0,0,0
2023-06-08,vk,cpc,freemium-python,113,2532,0,0,0
2023-06-08,vk,cpc,base-python,111,1009,0,0,0
2023-06-08,admitad,cpa,admitad,79,0,0,0,0
2023-06-08,bing.com,organic,,56,0,0,0,0
2023-06-08,timepad,cpp,base-frontend,47,0,0,0,0
2023-06-08,telegram,cpp,base-frontend,24,0,0,0,0
2023-06-08,telegram,cpp,prof-python,20,0,1,0,0
2023-06-08,vk,cpm,prof-data-analytics,17,762,0,0,0
2023-06-08,vk-senler,cpc,freemium,16,0,0,0,0
2023-06-08,vk,cpp,base-frontend,15,0,0,0,0
2023-06-08,tproger,cpc,dod-frontend,12,0,0,0,0
2023-06-08,telegram,cpp,base-python,9,0,0,0,0
2023-06-08,baidu.com,organic,,4,0,0,0,0
2023-06-08,telegram,cpp,dod-frontend,4,0,1,0,0
2023-06-08,telegram,cpp,prof-java,4,0,0,0,0
2023-06-08,telegram,social,course_completed,4,0,0,0,0
2023-06-08,vk,social,general,4,0,0,0,0
2023-06-08,vk,social,hexlet-blog,4,0,0,0,0
2023-06-08,telegram,cpp,base-java,3,0,0,0,0
2023-06-08,telegram,cpp,dod-php,3,0,0,0,0
2023-06-08,vk,cpm,prof-frontend,3,0,0,0,0
2023-06-08,search.ukr.net,organic,,2,0,0,0,0
2023-06-08,telegram,cpp,dod-java,2,0,1,0,0
2023-06-08,telegram,cpp,prof-frontend,2,0,0,0,0
2023-06-08,telegram,social,hexlet-blog,2,0,0,0,0
2023-06-08,yandex.com,organic,,2,0,0,0,0
2023-06-08,zen,social,hexlet-blog,2,0,0,0,0
